,index,entities,labels,size
824,2761,the Middle East,LOC,2
825,8,$2.7 trillion,MONEY,2
826,2521,"earliest
",DATE,2
827,2730,the 1990s,DATE,2
828,336,1817,DATE,2
829,334,1800-1932,DATE,2
830,640,35 hours,TIME,2
831,278,143,CARDINAL,2
832,2907,~10%,PERCENT,2
833,2529,eds.,ORG,2
834,281,146,CARDINAL,2
835,274,140,CARDINAL,2
836,329,18,DATE,2
837,2528,eds.,GPE,2
838,331,"18, 1947",DATE,2
839,282,147,CARDINAL,2
840,320,17,DATE,2
841,318,166 million,CARDINAL,2
842,634,34 percent,PERCENT,2
843,648,364,CARDINAL,2
844,271,14%,PERCENT,2
845,270,14 percent,PERCENT,2
846,2725,the 1950s,DATE,2
847,2727,the 1970s,DATE,2
848,2902,working hours,TIME,2
849,2557,hundreds of millions,CARDINAL,2
850,659,375 million,CARDINAL,2
851,324,17.0,CARDINAL,2
852,289,15 million,CARDINAL,2
853,2919,“How the GI Bill Changed Higher Education,WORK_OF_ART,2
854,2887,up to 6%,PERCENT,2
855,2705,tens of millions,CARDINAL,2
856,252,133,CARDINAL,2
857,251,132,CARDINAL,2
858,595,3.4,CARDINAL,2
859,590,"3,508",CARDINAL,2
860,347,1870,DATE,2
861,2511,digital,ORG,2
862,356,"19,263",CARDINAL,2
863,589,"3,413",CARDINAL,2
864,669,39 percent,PERCENT,2
865,346,1858,DATE,2
866,597,3.5,CARDINAL,2
867,2703,ten,CARDINAL,2
868,3,$12 trillion,MONEY,2
869,2883,up to 46%,PERCENT,2
870,2889,up to 9%,PERCENT,2
871,603,30,DATE,2
872,343,1850 to 1860,DATE,2
873,250,131,CARDINAL,2
874,2788,the World Input-Output Database,ORG,1
875,1964,"November 15, 2017",DATE,1
876,2786,the University of Pennsylvania,ORG,1
877,1991,Oracle,NORP,1
878,2096,Robots,ORG,1
879,2100,Rodrik,PERSON,1
880,1961,Norton & Company,ORG,1
881,1989,Oman,GPE,1
882,2802,the first quarter,DATE,1
883,2749,"the International
                      Trade Organization",ORG,1
884,1963,Nottingham,GPE,1
885,1988,Oliver Twist,PERSON,1
886,2097,"Robots and
jobs:",WORK_OF_ART,1
887,2078,Richard Wilson,PERSON,1
888,2080,Rifkin,PERSON,1
889,2098,Robots at work,WORK_OF_ART,1
890,2787,the World Bank,ORG,1
891,1985,"October 25, 2017",DATE,1
892,1987,Oliver Tonby,PERSON,1
893,2099,Robots have been taking jobs at a blistering pace in China,WORK_OF_ART,1
894,2744,the Great Depression,EVENT,1
895,2079,Ridley,PERSON,1
896,2081,Rinaldo,PERSON,1
897,2795,the early 1900s,DATE,1
898,1984,"October 24, 2014",DATE,1
899,1967,"November 23, 2015",DATE,1
900,2796,the early 1980s,DATE,1
901,1969,O*Net,LOC,1
902,2090,Robert Doisneau,PERSON,1
903,2092,Robert E. Hall,PERSON,1
904,2745,"the Haas School of Business, University of
",ORG,1
905,2794,"the early
                     1980s",DATE,1
906,2087,Robert Allen,PERSON,1
907,2797,the early 19th,DATE,1
908,2093,Robert J.,PERSON,1
909,1968,"O
",PERSON,1
910,1973,OECD Data,ORG,1
911,2076,Richard N. Cooper,PERSON,1
912,2793,the decades ahead,DATE,1
913,2086,Rising morbidity and mortality in midlife among white non-Hispanic Americans,WORK_OF_ART,1
914,1966,"November 21, 2016",DATE,1
915,2789,the activity hours,TIME,1
916,2085,Rising morbidity and mortality among white non-Hispanic Americans,WORK_OF_ART,1
917,1975,ONS Labor Force,ORG,1
918,2084,Rising morbidity,WORK_OF_ART,1
919,2094,Robert Z. Lawrence,PERSON,1
920,2800,the end of 2017,DATE,1
921,1977,"October 13, 2016",DATE,1
922,1978,October 2007,DATE,1
923,2791,the beginning of 2010,DATE,1
924,1979,October 2009,DATE,1
925,2083,Rising,ORG,1
926,2748,"the International
                            Energy Agency",ORG,1
927,2801,the first half of the 19th century,DATE,1
928,2091,Robert E.,PERSON,1
929,2095,Robotics                Soft robotics       ,PRODUCT,1
930,2082,Rio Tinto,ORG,1
931,2047,Raei,PERSON,1
932,2750,the International Labour Organization,ORG,1
933,2028,Pradesh,GPE,1
934,2057,Raven Molloy,PERSON,1
935,2058,Raven Molloy et al.,PERSON,1
936,2762,the Ministry of Education,ORG,1
937,2032,Priyanka Kamra,PERSON,1
938,2031,Princeton              mass production,ORG,1
939,2030,Princeton,ORG,1
940,2029,Primary,PRODUCT,1
941,2059,Rebeca Robboy,PERSON,1
942,2060,Regius Professor of Economics,WORK_OF_ART,1
943,1993,Orley,ORG,1
944,2770,"the US High School
                            Movement",ORG,1
945,2771,the US High School Movement,ORG,1
946,2760,the McKinsey Social Initiative,ORG,1
947,2063,Reskilling,PERSON,1
948,2772,the US National Center for Educational Statistics,ORG,1
949,2064,Review of Economic Dynamics,ORG,1
950,2022,Philippe Aghion,PERSON,1
951,2021,"Philippe
Goldin",PERSON,1
952,2056,Raven,PERSON,1
953,2033,Priyanka Kumar,PERSON,1
954,2034,Professional              ,ORG,1
955,2035,Professionals        Engineers,ORG,1
956,2046,Rachel Wong,PERSON,1
957,2045,Rachel Valentino,PERSON,1
958,2044,Rachel A. Rosenfeld,PERSON,1
959,2763,the NYU Stern School of Business,ORG,1
960,2050,Rajeev Darolia et al.,PERSON,1
961,2043,Rachel A.,PERSON,1
962,2051,Raman Sharma,PERSON,1
963,2042,RHS,ORG,1
964,2041,R. L.,PERSON,1
965,2040,Queen Elizabeth,PERSON,1
966,2052,Ramey,PERSON,1
967,2039,"Quarterly, July 2017",DATE,1
968,2053,Rana Foroohar,PERSON,1
969,2767,the Textile Institute,ORG,1
970,2055,Raven,GPE,1
971,2037,Putnam,ORG,1
972,2769,the US Council of Economic Advisers,ORG,1
973,2065,Review of Economics,ORG,1
974,2019,Pew Research Center,ORG,1
975,2018,Peter Mathias,PERSON,1
976,2008,Paul Jasper,PERSON,1
977,2075,Richard N.,PERSON,1
978,2753,"the London
School of Economics",ORG,1
979,2752,"the January 2017
",DATE,1
980,2048,Rafi Khatchadourian,PERSON,1
981,2778,"the United
                      States",GPE,1
982,2006,Patrick White,PERSON,1
983,2003,Parmy Olson,PERSON,1
984,2002,Paris,GPE,1
985,2001,Paolo Guerrieri,PERSON,1
986,2000,Oxford University Press,ORG,1
987,1999,"Oxford University
                                  Press",ORG,1
988,1998,"Oxford University
                         ",ORG,1
989,2781,the United Nations,ORG,1
990,2783,"the United States
",GPE,1
991,2751,the January 2017,DATE,1
992,2785,the University of            machine learning,ORG,1
993,1994,Orley Ashenfelter,PERSON,1
994,2074,Richard Johnson,PERSON,1
995,2754,the MGI Council,ORG,1
996,2759,the McKinsey Global Institute’s,ORG,1
997,2071,Richard,PERSON,1
998,2758,the McKinsey Global Institute,ORG,1
999,2017,Peter Gumbel,PERSON,1
1000,2016,Peter Capelli,PERSON,1
1001,2015,Peter Aagaard,PERSON,1
1002,2014,Peter,PERSON,1
1003,2774,"the United
                               States",GPE,1
1004,2757,the McKinsey Global Growth Model,ORG,1
1005,2756,"the McKinsey Global
Institute",ORG,1
1006,2775,"the United
                            Kingdom’s",GPE,1
1007,2755,the Marshall Plan,LAW,1
1008,2067,Review of Sociology,ORG,1
1009,2013,Peru,GPE,1
1010,2012,Pennsylvania,GPE,1
1011,2068,Revolution,EVENT,1
1012,2011,Pearson,PERSON,1
1013,2069,Reynolds,PERSON,1
1014,2070,Ricardo,PERSON,1
1015,2777,"the United
                      Nations",ORG,1
1016,2506,decades.59,ORG,1
1017,1960,"North
",LOC,1
1018,1800,March 2011,DATE,1
1019,2886,up to 540 million,CARDINAL,1
1020,1823,Mary,PERSON,1
1021,2888,up to 75 million,CARDINAL,1
1022,1822,Marx,PERSON,1
1023,1821,Marvin Minsky,PERSON,1
1024,1820,"Martin Schultz-
",PERSON,1
1025,1819,Martin Feldstein Lecture,PERSON,1
1026,1818,Martin Feldstein,PERSON,1
1027,2890,up to 90 percent,PERCENT,1
1028,1816,"Marshall
                          Steinbaum",ORG,1
1029,1815,Markle Foundation,ORG,1
1030,1814,Mark Zuckerberg,PERSON,1
1031,1813,"Mark Z., et al.",PERSON,1
1032,1812,Mark Aguiar,PERSON,1
1033,2891,up to seven million,CARDINAL,1
1034,2892,up to ten million,CARDINAL,1
1035,2893,vacation days,DATE,1
1036,1810,Marisa Carder,PERSON,1
1037,1809,Mariner Books,ORG,1
1038,1808,Mariner,ORG,1
1039,2894,versa.101,PERSON,1
1040,1807,Margo Shimasaki,PERSON,1
1041,1806,Marco,PERSON,1
1042,1805,"March 6, 2017",DATE,1
1043,2895,viii,PERSON,1
1044,2896,wake.39,ORG,1
1045,2898,work.1,NORP,1
1046,2885,up to 52%,PERCENT,1
1047,1825,Matthew,PERSON,1
1048,1826,Matthew             ,PERSON,1
1049,2876,up to 31%,PERCENT,1
1050,2864,two-year,DATE,1
1051,2865,under 10 percent,PERCENT,1
1052,2866,unemployed.141,GPE,1
1053,2867,up to,CARDINAL,1
1054,1845,"McKinsey &
                     Company’s",ORG,1
1055,1844,"McKinsey
        Global Institute",ORG,1
1056,2871,up to 19%,PERCENT,1
1057,2872,up to 200 million,CARDINAL,1
1058,2873,up to 26%,PERCENT,1
1059,1841,May 4,DATE,1
1060,2874,up to 3 percent,PERCENT,1
1061,2875,up to 30 percent,PERCENT,1
1062,1838,May 2015,DATE,1
1063,1827,Matthew Sobek,PERSON,1
1064,1836,May 2008,DATE,1
1065,1835,May 2006,DATE,1
1066,2879,up to 35 hours,TIME,1
1067,2880,up to 37 million,CARDINAL,1
1068,1834,"May 2, 2017",DATE,1
1069,1833,"May 16, 2017",DATE,1
1070,2882,up to 44%,PERCENT,1
1071,1832,"May 16, 2016",DATE,1
1072,1831,Max,PERSON,1
1073,1830,Maurits C. Boas,PERSON,1
1074,2884,up to 47%,PERCENT,1
1075,1828,Matthew Taylor,PERSON,1
1076,2899,work.124,GPE,1
1077,2900,workers.143,NORP,1
1078,1850,"McKinsey Global
                                Institute",ORG,1
1079,1798,"March 13, 2017",DATE,1
1080,2915,© ZUMA Press,ORG,1
1081,1776,Ludger Woessmann,PERSON,1
1082,1775,Luddites,NORP,1
1083,1774,Loukas Karabarbounis,PERSON,1
1084,1773,Loukas,GPE,1
1085,1772,Littlefield,PERSON,1
1086,1771,Littlefield,GPE,1
1087,1770,"Little, Brown &",ORG,1
1088,1769,"Little, Brown
                                  & Company",ORG,1
1089,1768,LipNet:,WORK_OF_ART,1
1090,1767,"LinkedIn.


",ORG,1
1091,1765,Li,PERSON,1
1092,2916,Ákos,ORG,1
1093,1764,Leon Chen,PERSON,1
1094,1763,Lei Zhang,PERSON,1
1095,1762,"Leeds University Business
",ORG,1
1096,1761,Lee,PERSON,1
1097,1760,Lawrence H. Summers,PERSON,1
1098,1759,Lawrence H.,PERSON,1
1099,2917,Ákos Valentinyi,PERSON,1
1100,2918,"‘Look, I can quit’: Why Target is giving workers a big raise",WORK_OF_ART,1
1101,1757,Lauren Meling,PERSON,1
1102,2920,▪ Capital,ORG,1
1103,1755,Laura,PERSON,1
1104,1754,Laszlo,PERSON,1
1105,1753,Landingham,PERSON,1
1106,2921,,PERSON,1
1107,2914,© Westend61,PERSON,1
1108,2913,© Robert Doisneau,PERSON,1
1109,1777,Lulu,PERSON,1
1110,1788,"MIT
                                 Technology Review",ORG,1
1111,1797,"Manufacturing

                                                                -15                 ",ORG,1
1112,2901,workers.52,ORG,1
1113,1796,Manufacturing,ORG,1
1114,1795,Manitoba,GPE,1
1115,1794,Malaysia,GPE,1
1116,2903,working-hour,TIME,1
1117,1793,Macmillan 1933,ORG,1
1118,2904,www.ald.softbankrobotics.com,ORG,1
1119,1792,Macmillan,ORG,1
1120,2905,year,DATE,1
1121,1790,"MIT Technology
",ORG,1
1122,1789,MIT Press,ORG,1
1123,1787,MIT,ORG,1
1124,1778,Luxembourg,GPE,1
1125,1786,MILLIONS,CARDINAL,1
1126,2908,~11%,PERCENT,1
1127,2909,~45%,PERCENT,1
1128,2910,© Hero Images,WORK_OF_ART,1
1129,2911,© Hero Images/Getty Images,WORK_OF_ART,1
1130,1784,MEXICO,GPE,1
1131,1783,MCKINSEY,ORG,1
1132,1782,Lyons,GPE,1
1133,1781,Lyndon Johnson,PERSON,1
1134,1780,Lyndon B. Johnson,PERSON,1
1135,2912,© Mitchell Funk/Photographer’s,PERSON,1
1136,1779,Luxembourg                                                                                                        ,ORG,1
1137,1848,McKinsey & Company's,ORG,1
1138,2861,"two degrees
                            Celsius",QUANTITY,1
1139,1959,Nobel laureates,WORK_OF_ART,1
1140,2827,"the past two
                     decades",DATE,1
1141,1930,"Neil
                                                             Education Week",ORG,1
1142,1929,Naum N. Aizenberg,PERSON,1
1143,2817,the next decades,DATE,1
1144,1928,Nature,WORK_OF_ART,1
1145,1927,National Trades Union Congress,ORG,1
1146,1926,National Solar Jobs Census 2015,ORG,1
1147,2818,the number of hours,TIME,1
1148,1925,"National Commission on Technology, Automation",ORG,1
1149,1924,National Center for Education Statistics,ORG,1
1150,1923,National Academy,ORG,1
1151,2819,"the past
                           decade",DATE,1
1152,2820,the past 150 years,DATE,1
1153,1920,Natalie Kitroeff,PERSON,1
1154,2822,the past 50 years,DATE,1
1155,2823,the past 60 years,DATE,1
1156,1919,Narasimhan Seshadri,PERSON,1
1157,2824,the past century,DATE,1
1158,1918,NTUC,ORG,1
1159,1916,Musk,PRODUCT,1
1160,2826,the past decades,DATE,1
1161,1915,Mumbai,GPE,1
1162,1914,Mortensen,PERSON,1
1163,1913,Morocco,GPE,1
1164,1912,Moretti,PERSON,1
1165,1910,More than 90 percent,PERCENT,1
1166,1909,"More than 50 years
                                   ",DATE,1
1167,1908,"More than 18,000",CARDINAL,1
1168,2101,Roger,PERSON,1
1169,1932,Nesta,PERSON,1
1170,2815,the next 50 years,DATE,1
1171,2809,the late 1800s,DATE,1
1172,2806,the last year,DATE,1
1173,1957,Noam Scheiber,PERSON,1
1174,1956,Nissan,ORG,1
1175,1955,Niklas Engbom,PERSON,1
1176,1954,Niklas,GPE,1
1177,1953,Nik Nayar,PERSON,1
1178,2807,the late 16th century,DATE,1
1179,1951,Nielsen,PERSON,1
1180,2808,the late 1700s,DATE,1
1181,1949,Nicolas Grosman,PERSON,1
1182,1948,Nicholas Fletcher,PERSON,1
1183,1947,Nicholas Eberstadt,PERSON,1
1184,1945,"Newscom


",PERSON,1
1185,1934,Netherlands1,PRODUCT,1
1186,1944,New Zealand1,GPE,1
1187,1942,New York Times,ORG,1
1188,1941,"New York
",GPE,1
1189,2810,the late 1990s,DATE,1
1190,2811,"the mid-1800s


                                                    ",DATE,1
1191,2812,"the next
                               15 years",DATE,1
1192,1939,New Technology,ORG,1
1193,1938,New Policies Scenario,WORK_OF_ART,1
1194,1937,"New America Foundation
Development",ORG,1
1195,2814,"the next 15 years
",DATE,1
1196,1936,"New
                                                             Economic Innovation Group",ORG,1
1197,1935,Neville Francis,PERSON,1
1198,1907,"More than 10,000",CARDINAL,1
1199,2828,the prior year,DATE,1
1200,2860,"two
                                centuries",DATE,1
1201,1904,Montreal,GPE,1
1202,1877,Michael De Gusta,PERSON,1
1203,1876,Michael Corkery,PERSON,1
1204,2845,three million,CARDINAL,1
1205,1873,Michael,GPE,1
1206,1872,Mexico RHS,ORG,1
1207,2847,three-quarters,CARDINAL,1
1208,1869,Merisotis,PERSON,1
1209,1868,Meredith Lapointe,PERSON,1
1210,1867,Mels de Zeeuw,PERSON,1
1211,2849,three-year-olds,DATE,1
1212,1866,Meliciani,PERSON,1
1213,1865,Melanie,PERSON,1
1214,1864,Mekala Krishnan,PERSON,1
1215,2850,time.61,GPE,1
1216,2852,today.90,PERSON,1
1217,2853,tomorrow,DATE,1
1218,1860,Medicare,ORG,1
1219,1859,Medicaid Services,ORG,1
1220,1858,McKinsey Quarterly,ORG,1
1221,2855,training.119,NORP,1
1222,1857,McKinsey Global institute,ORG,1
1223,2856,trends”).102,CARDINAL,1
1224,1856,McKinsey Global Institute Jobs,ORG,1
1225,2857,trillion,MONEY,1
1226,1855,McKinsey Global Institute   Jobs,ORG,1
1227,2858,twenty-first century,DATE,1
1228,1854,McKinsey Global Institute                         ,ORG,1
1229,1878,Michael Huberman,PERSON,1
1230,1879,Michael J.,PERSON,1
1231,1880,Michael J. Bennett,PERSON,1
1232,2832,the year,DATE,1
1233,1903,Monthly Labor Review,ORG,1
1234,1902,"Monthly Labor
                      Review",WORK_OF_ART,1
1235,1901,Monster.com,ORG,1
1236,2829,the total hours,TIME,1
1237,1900,Mona Mourshed,PERSON,1
1238,2830,the twentieth century,DATE,1
1239,1899,Molloy,PERSON,1
1240,2831,the work week,DATE,1
1241,1898,Moinak Bagchi,PERSON,1
1242,1897,Model Ts,PRODUCT,1
1243,1896,Minnesota,GPE,1
1244,1895,Ministry of Education,ORG,1
1245,2833,the year prior,DATE,1
1246,2843,thousands,CARDINAL,1
1247,1892,Millions,CARDINAL,1
1248,1890,Mikkel Barslund,PERSON,1
1249,1889,Mikkel,PERSON,1
1250,1888,Mike Wang,PERSON,1
1251,1887,Mike Munroe,PERSON,1
1252,2836,the years to 2030,DATE,1
1253,2837,them.22,NORP,1
1254,2840,those 19 to 44 years,DATE,1
1255,1883,Michael White,PERSON,1
1256,2841,those decades,DATE,1
1257,2842,thousand,CARDINAL,1
1258,1881,Michael Negnevitsky,PERSON,1
1259,1931,"Neil Jacobstein,”How",PERSON,1
1260,2136,September 1995,DATE,1
1261,2102,Roger M.,PERSON,1
1262,2392,Zeynep,ORG,1
1263,2390,Yonhap News/YNA/,WORK_OF_ART,1
1264,2590,markets.142,ORG,1
1265,2591,matching.134 Lack,PERSON,1
1266,2389,Yannis M. Assael et al.,PERSON,1
1267,2592,may fall,DATE,1
1268,2388,Yale University Press,ORG,1
1269,2387,"Yale University
                                                               Press",ORG,1
1270,2593,"mc 1120


                      Globalization of trade",ORG,1
1271,2594,mid-2016,DATE,1
1272,2386,"Yale University
                                                                  Automation",ORG,1
1273,2385,Y-Combinator,ORG,1
1274,2384,Xia Li et al.,PERSON,1
1275,2383,Xia,PERSON,1
1276,2382,Worlds,LOC,1
1277,2381,World energy outlook 2016,ORG,1
1278,2380,"World War II
",EVENT,1
1279,2379,World War II,EVENT,1
1280,1750,La Découverte,PERSON,1
1281,2596,million.48,NORP,1
1282,2599,more than $25 million,MONEY,1
1283,2377,World Trade Organization,ORG,1
1284,2600,"more than $3,600",MONEY,1
1285,2376,World Energy Outlook,ORG,1
1286,2601,more than 10,CARDINAL,1
1287,2375,World Economic Forum,ORG,1
1288,2374,World Bank Group,ORG,1
1289,2603,"more than 120,000",CARDINAL,1
1290,2391,YouTube,ORG,1
1291,2393,Zuckerberg,PERSON,1
1292,2103,Roger M. Shaw,PERSON,1
1293,2588,many more—60 percent,PERCENT,1
1294,2572,just 40 years,DATE,1
1295,2409,about 400 million,CARDINAL,1
1296,2573,just over half,CARDINAL,1
1297,2574,just the past year,DATE,1
1298,2576,knitters.29,NORP,1
1299,2406,about 3 percent,PERCENT,1
1300,2577,less per week,DATE,1
1301,2578,less than 1 percent,PERCENT,1
1302,2579,less than 15 percent,PERCENT,1
1303,2404,about 20 percent,PERCENT,1
1304,2403,about 2.4 percent,PERCENT,1
1305,2580,less than 30 years,DATE,1
1306,2402,about 19 percent,PERCENT,1
1307,2582,less than 50 percent,PERCENT,1
1308,2583,less than 65 percent,PERCENT,1
1309,2401,about 18 percent,PERCENT,1
1310,2400,about 17 million,CARDINAL,1
1311,2399,"about 120,000",CARDINAL,1
1312,2584,"levels.125

                      ",ORG,1
1313,2585,longer hours,TIME,1
1314,2398,about 1.7 billion,CARDINAL,1
1315,2586,"love.6
AI",PERSON,1
1316,2397,about 0.3 percent,PERCENT,1
1317,2396,about $400,MONEY,1
1318,2395,"about
                            70 percent",PERCENT,1
1319,2394,"about
                                 3 percent",PERCENT,1
1320,2587,many decades,DATE,1
1321,2604,more than 140,CARDINAL,1
1322,2605,more than 160,CARDINAL,1
1323,2371,Working Paper,ORG,1
1324,2607,more than 20,CARDINAL,1
1325,2345,Vivarelli,ORG,1
1326,2619,nearly 2.5 million,CARDINAL,1
1327,2344,Victorian England,LOC,1
1328,2343,Vanderbilt university,ORG,1
1329,2342,Van Agtmael,PERSON,1
1330,2620,nearly 40 percent,PERCENT,1
1331,2341,"Valerie A.,",PERSON,1
1332,2340,Valentina,PERSON,1
1333,2339,VS,PRODUCT,1
1334,2621,"nearly 900,000",CARDINAL,1
1335,2622,nearly half,CARDINAL,1
1336,2338,Utrecht,GPE,1
1337,2337,"Utilizers
                                                                                 Computer",ORG,1
1338,2336,Urban Institute,ORG,1
1339,2623,nearly half a century,DATE,1
1340,2335,Upwork,ORG,1
1341,2624,nearly one-third,CARDINAL,1
1342,2334,Up to 60 million,CARDINAL,1
1343,2625,new heights,GPE,1
1344,2333,Up to 6%,PERCENT,1
1345,2332,Up to 33%,PERCENT,1
1346,2331,Up to 32%,PERCENT,1
1347,2330,Up to 10%,PERCENT,1
1348,2627,nine hours to eight,TIME,1
1349,2328,"University of              Berger, Thor",ORG,1
1350,2628,non-Hispanic,NORP,1
1351,2629,"now”).24

",ORG,1
1352,2346,Vivien Singer,PERSON,1
1353,2618,"nearly
50 years in 19th century England",DATE,1
1354,2617,more.62,CARDINAL,1
1355,2359,"Washington, DC
",GPE,1
1356,2608,"more than 225,000",CARDINAL,1
1357,2369,William R. Berkley,PERSON,1
1358,2609,more than 30%,PERCENT,1
1359,2367,William Blake’s,PERSON,1
1360,2366,William Blake,PERSON,1
1361,2364,Who Can Fix the ‘Middle-Skills’ Gap,WORK_OF_ART,1
1362,2610,more than 40 percent,PERCENT,1
1363,2363,Western Australia,LOC,1
1364,2611,more than 50 percent,PERCENT,1
1365,2362,"Western
                                ",LOC,1
1366,2361,Wendy Wong,PERSON,1
1367,2360,Wei,PERSON,1
1368,2613,more than 90 percent,PERCENT,1
1369,2616,more than two degrees Celsius,QUANTITY,1
1370,2357,Wardrip,NORP,1
1371,2614,more than five,CARDINAL,1
1372,2356,Wardrip,GPE,1
1373,2355,Wang Meiyan,PERSON,1
1374,2354,Walmart academy,ORG,1
1375,2353,Walmart Academy,ORG,1
1376,2352,Walmart,GPE,1
1377,2351,W.W. Norton,ORG,1
1378,2615,more than three million,CARDINAL,1
1379,2350,W. W. Norton & Company,ORG,1
1380,2349,"W. W.
                                                             ",PERSON,1
1381,2348,Volodymyr Mnih,ORG,1
1382,2411,about 7 percent,PERCENT,1
1383,2412,about 70 percent,PERCENT,1
1384,2413,about 75 percent,PERCENT,1
1385,2463,below 10 percent,PERCENT,1
1386,2522,early 19th century,DATE,1
1387,2523,early 2014,DATE,1
1388,2524,earnings.120,GPE,1
1389,2525,economies.131,GPE,1
1390,2479,"between 2014
                            and 2030",DATE,1
1391,2478,between 2012 and 2016,DATE,1
1392,2526,edX,ORG,1
1393,2477,between 2007 and 2009,DATE,1
1394,2476,between 1999 and 2010,DATE,1
1395,2475,between 1990 and 2016,DATE,1
1396,2530,effects.18,FAC,1
1397,2473,between 1980,DATE,1
1398,2472,between 1960 and 2016,DATE,1
1399,2531,eight,CARDINAL,1
1400,2471,between 1960 and 2012,DATE,1
1401,2470,between 1960,DATE,1
1402,2532,eight to 21,DATE,1
1403,2533,employment.103,ORG,1
1404,2469,between 1910 and 1950,DATE,1
1405,2534,essential.105,LOC,1
1406,2468,between 190 million and 205 million,MONEY,1
1407,2467,between 1880 and 1920,DATE,1
1408,2466,between 1880,DATE,1
1409,2535,estimates.43,ORG,1
1410,2465,between $4 trillion and $4.5 trillion,MONEY,1
1411,2537,every 24 months,DATE,1
1412,2464,"between
",PERCENT,1
1413,2483,between 400 million and 800 million,MONEY,1
1414,2484,between 51 million,CARDINAL,1
1415,2485,between 62 and 70 hours,DATE,1
1416,2496,close to zero,CARDINAL,1
1417,2503,"dataset),University",PERSON,1
1418,2502,daily,DATE,1
1419,2501,countries.136,GPE,1
1420,2508,declined.50,PERSON,1
1421,2509,demand.108,ORG,1
1422,2500,countries.1,ORG,1
1423,2499,could.46,ORG,1
1424,2510,deprioritizing,PERSON,1
1425,2498,"costs.82




                           80",ORG,1
1426,2512,digital technologies,ORG,1
1427,2513,dire.112,ORG,1
1428,2497,"clothing.72
                            ",ORG,1
1429,2514,"displaced
       ",PRODUCT,1
1430,2486,between about 250 million,MONEY,1
1431,2515,dozens,CARDINAL,1
1432,2494,cases.151,ORG,1
1433,2516,eBay,ORG,1
1434,2493,cases.144,GPE,1
1435,2492,billions,CARDINAL,1
1436,2491,billion hours,TIME,1
1437,2490,billion,CARDINAL,1
1438,2517,each hour,TIME,1
1439,2518,each week,DATE,1
1440,2489,between today and 2030,DATE,1
1441,2520,"each year
                                    ",DATE,1
1442,2487,between ages 22,DATE,1
1443,2538,fall 2015,DATE,1
1444,2462,"below
                            4 percent",PERCENT,1
1445,2571,just 22 percent,PERCENT,1
1446,2461,before.14,ORG,1
1447,2561,individual years,DATE,1
1448,2434,an estimated 162,CARDINAL,1
1449,2432,an additional 50 million,CARDINAL,1
1450,2562,industrial revolution,EVENT,1
1451,2431,almost one-third,CARDINAL,1
1452,2430,almost one-fifth,CARDINAL,1
1453,2429,almost a century,DATE,1
1454,2563,"industries.115
                            ",ORG,1
1455,2564,inequality.68,ORG,1
1456,2427,almost 60 million,CARDINAL,1
1457,2426,almost $15 trillion,MONEY,1
1458,2425,all three,CARDINAL,1
1459,2565,infolab.stanford.edu,ORG,1
1460,2424,all US,ORG,1
1461,2423,alizing,PERSON,1
1462,2422,aged 65,DATE,1
1463,2421,above 90%,PERCENT,1
1464,2566,intelligence”—which,ORG,1
1465,2420,about two-thirds,CARDINAL,1
1466,2419,about two million,CARDINAL,1
1467,2418,about three-quarters,CARDINAL,1
1468,2417,about one-third,CARDINAL,1
1469,2567,interactions.17,ORG,1
1470,2416,about one-fifth,CARDINAL,1
1471,2568,jobs.128,LAW,1
1472,2569,"just
                           25 years",DATE,1
1473,2570,just 20 years,DATE,1
1474,2560,"individual
                            years",DATE,1
1475,2559,iTunes,ORG,1
1476,2437,"approach.154
                               ",ORG,1
1477,2449,as much as 40 percent,PERCENT,1
1478,2460,average hours,TIME,1
1479,2539,few years ago,DATE,1
1480,2459,"automation.15

                     ",ORG,1
1481,2458,automation.1,ORG,1
1482,2457,at least three,CARDINAL,1
1483,2456,at least one-third,CARDINAL,1
1484,2455,at least a full decade,DATE,1
1485,2540,fewer than half,CARDINAL,1
1486,2541,fields.145,GPE,1
1487,2453,at least 30%,PERCENT,1
1488,2451,at least 19.3 million,CARDINAL,1
1489,2450,as much as 70 percent,PERCENT,1
1490,2545,five to 16 years,DATE,1
1491,2438,approximately 30%,PERCENT,1
1492,2546,"food
                                                           Education",ORG,1
1493,2548,forces.91,PERSON,1
1494,2550,four decades,DATE,1
1495,2555,"https://
     www.youtube.com/watch?v=QiBM7-5hA6o",FAC,1
1496,2556,https://www.amazon.com/p/feature/fsp92a2bhozr3wj,CARDINAL,1
1497,2445,as many as 330 million,CARDINAL,1
1498,2444,as many as 230 million,CARDINAL,1
1499,2443,as many as 100 million,CARDINAL,1
1500,2442,as little as one continuous year,CARDINAL,1
1501,2441,around 35 hours,TIME,1
1502,2439,area.35,ORG,1
1503,2558,iBooks Store,ORG,1
1504,2327,"University of
                                         Oxford",ORG,1
1505,2326,University Press,ORG,1
1506,2632,"number 1, January 2017",DATE,1
1507,2156,Simon &                ,ORG,1
1508,2185,Stanford University Infolab,ORG,1
1509,2183,Stanford News,ORG,1
1510,2182,Sree Ramaswamy,PERSON,1
1511,2181,Springer Science & Business Media,ORG,1
1512,2179,Spain                                                                                                             ,ORG,1
1513,2701,taken years,DATE,1
1514,2702,tellers.40,ORG,1
1515,2175,South Asia,LOC,1
1516,2174,South Africa,GPE,1
